"Year";"Sex";"Age";"County";"PopJan1";"PopMidYear"
2002;"Nõ";60;"Zala megye";9155;9187,5
2002;"Nõ";60;"Baranya megye";12440;12550
2002;"Nõ";60;"Somogy megye";10501;10610
2002;"Nõ";60;"Tolna megye";7607;7629,5
2002;"Nõ";60;"Borsod-Abaúj-Zemplén megye";22977;23004
2002;"Nõ";60;"Heves megye";10535;10602,5
2002;"Nõ";60;"Nógrád megye";7110;7199
2002;"Nõ";60;"Hajdú-Bihar megye";15376;15336,5
2002;"Nõ";60;"Szabolcs-Szatmár-Bereg megye";15083;14899,5
2002;"Nõ";60;"Jász-Nagykun-Szolnok megye";13026;13053,5
2002;"Nõ";60;"Bács-Kiskun megye";16740;16804
2002;"Nõ";60;"Békés megye";12682;12731,5
2002;"Nõ";60;"Csongrád megye";13072;13191,5
2002;"Nõ";65;"Budapest";51359;50623
2002;"Nõ";65;"Pest megye";27340;27362,5
2002;"Nõ";65;"Fejér megye";12111;12079
2002;"Nõ";65;"Komárom-Esztergom megye";8743;8729,5
2002;"Nõ";65;"Veszprém megye";10300;10303,5
2002;"Nõ";65;"Gyõr-Moson-Sopron megye";11341;11338
2002;"Nõ";65;"Vas megye";7230;7153
2002;"Nõ";65;"Zala megye";8839;8738,5
2002;"Nõ";65;"Baranya megye";11822;11751,5
2002;"Nõ";65;"Somogy megye";9956;9862,5
2002;"Nõ";65;"Tolna megye";7222;7149,5
2002;"Nõ";65;"Borsod-Abaúj-Zemplén megye";21850;21736
2002;"Nõ";65;"Heves megye";10202;10100,5
2002;"Nõ";65;"Nógrád megye";6950;6902
2002;"Nõ";65;"Hajdú-Bihar megye";14230;14256
2002;"Nõ";65;"Szabolcs-Szatmár-Bereg megye";15142;14963,5
2002;"Nõ";65;"Jász-Nagykun-Szolnok megye";12279;12261,5
2002;"Nõ";65;"Bács-Kiskun megye";15669;15701
2002;"Nõ";65;"Békés megye";11947;11855,5
2002;"Nõ";65;"Csongrád megye";11772;11761
2002;"Nõ";70;"Budapest";52278;51751
2002;"Nõ";70;"Pest megye";24358;24559,5
2002;"Nõ";70;"Fejér megye";10091;10225
2002;"Nõ";70;"Komárom-Esztergom megye";7581;7612
2002;"Nõ";70;"Veszprém megye";9334;9374
2002;"Nõ";70;"Gyõr-Moson-Sopron megye";10930;10920,5
2002;"Nõ";70;"Vas megye";7151;7189,5
2002;"Nõ";70;"Zala megye";8493;8559,5
2002;"Nõ";70;"Baranya megye";10785;10830
2002;"Nõ";70;"Somogy megye";9207;9239,5
2002;"Nõ";70;"Tolna megye";6806;6833,5
2002;"Nõ";70;"Borsod-Abaúj-Zemplén megye";18699;18947
2002;"Nõ";70;"Heves megye";9201;9301
2002;"Nõ";70;"Nógrád megye";6065;6133,5
2002;"Nõ";70;"Hajdú-Bihar megye";13093;13155
2002;"Nõ";70;"Szabolcs-Szatmár-Bereg megye";13713;13806
2002;"Nõ";70;"Jász-Nagykun-Szolnok megye";11045;11016
2002;"Nõ";70;"Bács-Kiskun megye";14831;14815
2002;"Nõ";70;"Békés megye";10844;10875,5
2002;"Nõ";70;"Csongrád megye";11216;11194,5
2002;"Nõ";75;"Budapest";46574;45990
2002;"Nõ";75;"Pest megye";19909;19893
2002;"Nõ";75;"Fejér megye";7703;7703,5
2002;"Nõ";75;"Komárom-Esztergom megye";6028;5984
2002;"Nõ";75;"Veszprém megye";7347;7354
2002;"Nõ";75;"Gyõr-Moson-Sopron megye";8934;8872,5
2002;"Nõ";75;"Vas megye";6009;5963,5
2002;"Nõ";75;"Zala megye";7085;6979
2002;"Nõ";75;"Baranya megye";8536;8500,5
2002;"Nõ";75;"Somogy megye";7383;7398
2002;"Nõ";75;"Tolna megye";5601;5546
2002;"Nõ";75;"Borsod-Abaúj-Zemplén megye";15212;15070,5
2002;"Nõ";75;"Heves megye";7734;7623,5
2002;"Nõ";75;"Nógrád megye";4783;4765
2002;"Nõ";75;"Hajdú-Bihar megye";10552;10485
2002;"Nõ";75;"Szabolcs-Szatmár-Bereg megye";11146;11106,5
2002;"Nõ";75;"Jász-Nagykun-Szolnok megye";8828;8814
2002;"Nõ";75;"Bács-Kiskun megye";12231;12152,5
2002;"Nõ";75;"Békés megye";9391;9255,5
2002;"Nõ";75;"Csongrád megye";9674;9619,5
2002;"Nõ";80;"Budapest";28044;29575,5
2002;"Nõ";80;"Pest megye";10822;11715
2002;"Nõ";80;"Fejér megye";3813;4172
2002;"Nõ";80;"Komárom-Esztergom megye";3141;3366,5
2002;"Nõ";80;"Veszprém megye";3831;4132
2002;"Nõ";80;"Gyõr-Moson-Sopron megye";4818;5171
2002;"Nõ";80;"Vas megye";3238;3442,5
2002;"Nõ";80;"Zala megye";3713;4034
2002;"Nõ";80;"Baranya megye";4565;4913
2002;"Nõ";80;"Somogy megye";4038;4314
2002;"Nõ";80;"Tolna megye";2852;3117,5
2002;"Nõ";80;"Borsod-Abaúj-Zemplén megye";8179;8788
2002;"Nõ";80;"Heves megye";4387;4690
2002;"Nõ";80;"Nógrád megye";2804;2955
2002;"Nõ";80;"Hajdú-Bihar megye";5319;5806,5
2002;"Nõ";80;"Szabolcs-Szatmár-Bereg megye";5517;5981
2002;"Nõ";80;"Jász-Nagykun-Szolnok megye";4735;5090
2002;"Nõ";80;"Bács-Kiskun megye";6479;6965,5
2002;"Nõ";80;"Békés megye";4917;5317
2002;"Nõ";80;"Csongrád megye";5107;5470
2002;"Nõ";85;"Budapest";21782;21249
2002;"Nõ";85;"Pest megye";8010;7777
2002;"Nõ";85;"Fejér megye";2730;2643,5
2002;"Nõ";85;"Komárom-Esztergom megye";2038;1996,5
2002;"Nõ";85;"Veszprém megye";2550;2469
2002;"Nõ";85;"Gyõr-Moson-Sopron megye";3269;3204
2002;"Nõ";85;"Vas megye";2163;2123
2002;"Nõ";85;"Zala megye";2470;2408
2002;"Nõ";85;"Baranya megye";2695;2611
2002;"Nõ";85;"Somogy megye";2469;2429
2002;"Nõ";85;"Tolna megye";1867;1792
2002;"Nõ";85;"Borsod-Abaúj-Zemplén megye";5460;5308
2002;"Nõ";85;"Heves megye";2991;2899
2002;"Nõ";85;"Nógrád megye";1758;1710,5
2002;"Nõ";85;"Hajdú-Bihar megye";3914;3758,5
2002;"Nõ";85;"Szabolcs-Szatmár-Bereg megye";3323;3218,5
2002;"Nõ";85;"Jász-Nagykun-Szolnok megye";3538;3422,5
2002;"Nõ";85;"Bács-Kiskun megye";4466;4286,5
2002;"Nõ";85;"Békés megye";3697;3564
2002;"Nõ";85;"Csongrád megye";3899;3762,5
2003;"Férfi";0;"Budapest";34922;35171,5
2003;"Férfi";0;"Pest megye";29741;30267
2003;"Férfi";0;"Fejér megye";10458;10442,5
2003;"Férfi";0;"Komárom-Esztergom megye";7515;7525,5
2003;"Férfi";0;"Veszprém megye";8221;8199,5
2003;"Férfi";0;"Gyõr-Moson-Sopron megye";10077;10110
2003;"Férfi";0;"Vas megye";5877;5916,5
2003;"Férfi";0;"Zala megye";6356;6278,5
2003;"Férfi";0;"Baranya megye";9420;9440
2003;"Férfi";0;"Somogy megye";8010;7968,5
2003;"Férfi";0;"Tolna megye";5862;5836
2003;"Férfi";0;"Borsod-Abaúj-Zemplén megye";20527;20289
2003;"Férfi";0;"Heves megye";7731;7706
2003;"Férfi";0;"Nógrád megye";5399;5357
2003;"Férfi";0;"Hajdú-Bihar megye";14843;14858,5
2003;"Férfi";0;"Szabolcs-Szatmár-Bereg megye";17498;17200,5
2003;"Férfi";0;"Jász-Nagykun-Szolnok megye";10423;10335
2003;"Férfi";0;"Bács-Kiskun megye";13066;12978
2003;"Férfi";0;"Békés megye";9084;9014,5
2003;"Férfi";0;"Csongrád megye";9733;9733,5
2003;"Férfi";5;"Budapest";35524;34778
2003;"Férfi";5;"Pest megye";33590;33410,5
2003;"Férfi";5;"Fejér megye";12049;11769
2003;"Férfi";5;"Komárom-Esztergom megye";8740;8589,5
2003;"Férfi";5;"Veszprém megye";10114;9842
2003;"Férfi";5;"Gyõr-Moson-Sopron megye";11345;11213,5
2003;"Férfi";5;"Vas megye";7163;6992
2003;"Férfi";5;"Zala megye";7630;7507,5
2003;"Férfi";5;"Baranya megye";10686;10427
2003;"Férfi";5;"Somogy megye";9450;9251
2003;"Férfi";5;"Tolna megye";6892;6727,5
2003;"Férfi";5;"Borsod-Abaúj-Zemplén megye";23320;23033,5
2003;"Férfi";5;"Heves megye";8833;8677,5
2003;"Férfi";5;"Nógrád megye";6115;6040
2003;"Férfi";5;"Hajdú-Bihar megye";16759;16488
2003;"Férfi";5;"Szabolcs-Szatmár-Bereg megye";20154;19923
2003;"Férfi";5;"Jász-Nagykun-Szolnok megye";11983;11747,5
2003;"Férfi";5;"Bács-Kiskun megye";14949;14701,5
2003;"Férfi";5;"Békés megye";10669;10397
2003;"Férfi";5;"Csongrád megye";11225;10973
2003;"Férfi";10;"Budapest";40491;40068
2003;"Férfi";10;"Pest megye";35880;36183
2003;"Férfi";10;"Fejér megye";14255;14238,5
2003;"Férfi";10;"Komárom-Esztergom megye";10179;10079,5
2003;"Férfi";10;"Veszprém megye";11859;11801
2003;"Férfi";10;"Gyõr-Moson-Sopron megye";13274;13155
2003;"Férfi";10;"Vas megye";8212;8088
2003;"Férfi";10;"Zala megye";9115;9000
2003;"Férfi";10;"Baranya megye";12346;12233,5
2003;"Férfi";10;"Somogy megye";10447;10421,5
2003;"Férfi";10;"Tolna megye";8186;8101,5
2003;"Férfi";10;"Borsod-Abaúj-Zemplén megye";26210;25846
2003;"Férfi";10;"Heves megye";9904;9865
2003;"Férfi";10;"Nógrád megye";6828;6788,5
2003;"Férfi";10;"Hajdú-Bihar megye";19034;18865
2003;"Férfi";10;"Szabolcs-Szatmár-Bereg megye";21400;21264,5
2003;"Férfi";10;"Jász-Nagykun-Szolnok megye";13820;13709
2003;"Férfi";10;"Bács-Kiskun megye";17979;17773
2003;"Férfi";10;"Békés megye";12402;12339
2003;"Férfi";10;"Csongrád megye";13053;12979
2003;"Férfi";15;"Budapest";45360;44849
2003;"Férfi";15;"Pest megye";35132;35398,5
2003;"Férfi";15;"Fejér megye";14383;14403
2003;"Férfi";15;"Komárom-Esztergom megye";10429;10481
2003;"Férfi";15;"Veszprém megye";12606;12464
2003;"Férfi";15;"Gyõr-Moson-Sopron megye";15400;15124,5
2003;"Férfi";15;"Vas megye";8450;8499
2003;"Férfi";15;"Zala megye";9606;9635
2003;"Férfi";15;"Baranya megye";13043;13011,5
2003;"Férfi";15;"Somogy megye";11055;10978,5
2003;"Férfi";15;"Tolna megye";8440;8390
2003;"Férfi";15;"Borsod-Abaúj-Zemplén megye";26626;26588,5
2003;"Férfi";15;"Heves megye";10509;10480
2003;"Férfi";15;"Nógrád megye";6708;6682
2003;"Férfi";15;"Hajdú-Bihar megye";19326;19339
2003;"Férfi";15;"Szabolcs-Szatmár-Bereg megye";22154;22099
2003;"Férfi";15;"Jász-Nagykun-Szolnok megye";13882;13885,5
2003;"Férfi";15;"Bács-Kiskun megye";17809;17719,5
2003;"Férfi";15;"Békés megye";13136;13028
2003;"Férfi";15;"Csongrád megye";13799;13722,5
2003;"Férfi";20;"Budapest";64444;61914,5
2003;"Férfi";20;"Pest megye";40939;40175,5
2003;"Férfi";20;"Fejér megye";17192;16702,5
2003;"Férfi";20;"Komárom-Esztergom megye";11943;11681,5
2003;"Férfi";20;"Veszprém megye";14955;14727,5
2003;"Férfi";20;"Gyõr-Moson-Sopron megye";18037;17641,5
2003;"Férfi";20;"Vas megye";9815;9563
2003;"Férfi";20;"Zala megye";11126;10915
2003;"Férfi";20;"Baranya megye";15778;15337
2003;"Férfi";20;"Somogy megye";12244;12058
2003;"Férfi";20;"Tolna megye";8890;8761
2003;"Férfi";20;"Borsod-Abaúj-Zemplén megye";28114;27631,5
2003;"Férfi";20;"Heves megye";11700;11522,5
2003;"Férfi";20;"Nógrád megye";7786;7669
2003;"Férfi";20;"Hajdú-Bihar megye";21800;21304,5
2003;"Férfi";20;"Szabolcs-Szatmár-Bereg megye";22603;22382,5
2003;"Férfi";20;"Jász-Nagykun-Szolnok megye";15840;15432,5
2003;"Férfi";20;"Bács-Kiskun megye";20129;19837
2003;"Férfi";20;"Békés megye";13951;13736
2003;"Férfi";20;"Csongrád megye";16197;15849,5
2003;"Férfi";25;"Budapest";78873;79863,5
2003;"Férfi";25;"Pest megye";47559;48492,5
2003;"Férfi";25;"Fejér megye";19020;19248,5
2003;"Férfi";25;"Komárom-Esztergom megye";13797;13997,5
2003;"Férfi";25;"Veszprém megye";15798;15972
2003;"Férfi";25;"Gyõr-Moson-Sopron megye";19904;20269
2003;"Férfi";25;"Vas megye";11199;11305,5
2003;"Férfi";25;"Zala megye";12274;12321,5
2003;"Férfi";25;"Baranya megye";16670;16908,5
2003;"Férfi";25;"Somogy megye";13274;13385,5
2003;"Férfi";25;"Tolna megye";9927;9954
2003;"Férfi";25;"Borsod-Abaúj-Zemplén megye";28518;28825
2003;"Férfi";25;"Heves megye";12988;13182
2003;"Férfi";25;"Nógrád megye";8831;8870
2003;"Férfi";25;"Hajdú-Bihar megye";23317;23494
2003;"Férfi";25;"Szabolcs-Szatmár-Bereg megye";24119;24145
2003;"Férfi";25;"Jász-Nagykun-Szolnok megye";16616;16874
2003;"Férfi";25;"Bács-Kiskun megye";22050;22235
2003;"Férfi";25;"Békés megye";15537;15560,5
2003;"Férfi";25;"Csongrád megye";18154;18295
2003;"Férfi";30;"Budapest";65392;65335,5
2003;"Férfi";30;"Pest megye";43004;43419
2003;"Férfi";30;"Fejér megye";15674;15769
2003;"Férfi";30;"Komárom-Esztergom megye";11865;11819
2003;"Férfi";30;"Veszprém megye";13003;12988
2003;"Férfi";30;"Gyõr-Moson-Sopron megye";16601;16683
2003;"Férfi";30;"Vas megye";9865;9849,5
2003;"Férfi";30;"Zala megye";10443;10503,5
2003;"Férfi";30;"Baranya megye";14135;14122,5
2003;"Férfi";30;"Somogy megye";11540;11562,5
2003;"Férfi";30;"Tolna megye";8507;8500
2003;"Férfi";30;"Borsod-Abaúj-Zemplén megye";25046;24867,5
2003;"Férfi";30;"Heves megye";10962;10965,5
2003;"Férfi";30;"Nógrád megye";7517;7453
2003;"Férfi";30;"Hajdú-Bihar megye";19956;19978
2003;"Férfi";30;"Szabolcs-Szatmár-Bereg megye";20777;20811,5
2003;"Férfi";30;"Jász-Nagykun-Szolnok megye";14197;14162,5
2003;"Férfi";30;"Bács-Kiskun megye";19072;19099
2003;"Férfi";30;"Békés megye";13142;13120,5
2003;"Férfi";30;"Csongrád megye";15061;15115,5
2003;"Férfi";35;"Budapest";50083;51543,5
2003;"Férfi";35;"Pest megye";36782;38362,5
2003;"Férfi";35;"Fejér megye";13627;13906
2003;"Férfi";35;"Komárom-Esztergom megye";10259;10461
2003;"Férfi";35;"Veszprém megye";11983;12141
2003;"Férfi";35;"Gyõr-Moson-Sopron megye";13694;14098,5
2003;"Férfi";35;"Vas megye";8537;8649,5
2003;"Férfi";35;"Zala megye";9441;9587
2003;"Férfi";35;"Baranya megye";12747;12881
2003;"Férfi";35;"Somogy megye";10514;10594
2003;"Férfi";35;"Tolna megye";7768;7854,5
2003;"Férfi";35;"Borsod-Abaúj-Zemplén megye";23764;23884,5
2003;"Férfi";35;"Heves megye";9650;9751
2003;"Férfi";35;"Nógrád megye";6879;6982,5
2003;"Férfi";35;"Hajdú-Bihar megye";17471;17781,5
2003;"Férfi";35;"Szabolcs-Szatmár-Bereg megye";19084;19313
2003;"Férfi";35;"Jász-Nagykun-Szolnok megye";12591;12775,5
2003;"Férfi";35;"Bács-Kiskun megye";16803;17065
2003;"Férfi";35;"Békés megye";12030;12218
2003;"Férfi";35;"Csongrád megye";13048;13392,5
2003;"Férfi";40;"Budapest";44261;43632,5
2003;"Férfi";40;"Pest megye";34483;34475,5
2003;"Férfi";40;"Fejér megye";14189;13981
2003;"Férfi";40;"Komárom-Esztergom megye";10358;10279,5
2003;"Férfi";40;"Veszprém megye";12528;12334,5
2003;"Férfi";40;"Gyõr-Moson-Sopron megye";13885;13666
2003;"Férfi";40;"Vas megye";8827;8720,5
2003;"Férfi";40;"Zala megye";10042;9888,5
2003;"Férfi";40;"Baranya megye";13856;13548,5
2003;"Férfi";40;"Somogy megye";11071;10921,5
2003;"Férfi";40;"Tolna megye";8118;8002
2003;"Férfi";40;"Borsod-Abaúj-Zemplén megye";24468;24074
2003;"Férfi";40;"Heves megye";10173;10000
2003;"Férfi";40;"Nógrád megye";7448;7300,5
2003;"Férfi";40;"Hajdú-Bihar megye";17861;17603,5
2003;"Férfi";40;"Szabolcs-Szatmár-Bereg megye";19724;19404,5
2003;"Férfi";40;"Jász-Nagykun-Szolnok megye";12889;12659,5
2003;"Férfi";40;"Bács-Kiskun megye";17646;17344,5
2003;"Férfi";40;"Békés megye";12206;12026
2003;"Férfi";40;"Csongrád megye";12775;12607,5
2003;"Férfi";45;"Budapest";61971;58932,5
2003;"Férfi";45;"Pest megye";43058;42176,5
2003;"Férfi";45;"Fejér megye";17876;17565,5
2003;"Férfi";45;"Komárom-Esztergom megye";12834;12584
2003;"Férfi";45;"Veszprém megye";15424;15192,5
2003;"Férfi";45;"Gyõr-Moson-Sopron megye";17607;17376
2003;"Férfi";45;"Vas megye";11122;10901,5
2003;"Férfi";45;"Zala megye";12660;12488
2003;"Férfi";45;"Baranya megye";16626;16508,5
2003;"Férfi";45;"Somogy megye";14028;13818,5
2003;"Férfi";45;"Tolna megye";10541;10355,5
2003;"Férfi";45;"Borsod-Abaúj-Zemplén megye";28712;28386
2003;"Férfi";45;"Heves megye";12815;12632,5
2003;"Férfi";45;"Nógrád megye";8750;8626
2003;"Férfi";45;"Hajdú-Bihar megye";21265;21162
2003;"Férfi";45;"Szabolcs-Szatmár-Bereg megye";22887;22788
2003;"Férfi";45;"Jász-Nagykun-Szolnok megye";16734;16397,5
2003;"Férfi";45;"Bács-Kiskun megye";21451;21228,5
2003;"Férfi";45;"Békés megye";16338;16040
2003;"Férfi";45;"Csongrád megye";16503;16219,5
2003;"Férfi";50;"Budapest";56746;57772
2003;"Férfi";50;"Pest megye";39291;39961
2003;"Férfi";50;"Fejér megye";15221;15441
2003;"Férfi";50;"Komárom-Esztergom megye";10770;10941
2003;"Férfi";50;"Veszprém megye";12774;12939,5
2003;"Férfi";50;"Gyõr-Moson-Sopron megye";15370;15578
2003;"Férfi";50;"Vas megye";10187;10267,5
2003;"Férfi";50;"Zala megye";10831;10928,5
2003;"Férfi";50;"Baranya megye";13462;13632
2003;"Férfi";50;"Somogy megye";12099;12215,5
2003;"Férfi";50;"Tolna megye";8999;9097
2003;"Férfi";50;"Borsod-Abaúj-Zemplén megye";23907;24165,5
2003;"Férfi";50;"Heves megye";11174;11246,5
2003;"Férfi";50;"Nógrád megye";7569;7684
2003;"Férfi";50;"Hajdú-Bihar megye";17896;17979
2003;"Férfi";50;"Szabolcs-Szatmár-Bereg megye";19148;19259,5
2003;"Férfi";50;"Jász-Nagykun-Szolnok megye";14177;14381
2003;"Férfi";50;"Bács-Kiskun megye";18372;18543
2003;"Férfi";50;"Békés megye";14112;14187
2003;"Férfi";50;"Csongrád megye";14368;14488,5
2003;"Férfi";55;"Budapest";53969;53585,5
2003;"Férfi";55;"Pest megye";32210;32828
2003;"Férfi";55;"Fejér megye";11465;11735,5
2003;"Férfi";55;"Komárom-Esztergom megye";8936;9051
2003;"Férfi";55;"Veszprém megye";10195;10348
2003;"Férfi";55;"Gyõr-Moson-Sopron megye";12772;12938
2003;"Férfi";55;"Vas megye";7790;7934,5
2003;"Férfi";55;"Zala megye";7998;8211,5
2003;"Férfi";55;"Baranya megye";10543;10677,5
2003;"Férfi";55;"Somogy megye";9102;9341
2003;"Férfi";55;"Tolna megye";6914;7106,5
2003;"Férfi";55;"Borsod-Abaúj-Zemplén megye";18516;18688
2003;"Férfi";55;"Heves megye";9113;9202,5
2003;"Férfi";55;"Nógrád megye";6169;6207
2003;"Férfi";55;"Hajdú-Bihar megye";13942;14149,5
2003;"Férfi";55;"Szabolcs-Szatmár-Bereg megye";13145;13588,5
2003;"Férfi";55;"Jász-Nagykun-Szolnok megye";11342;11451
2003;"Férfi";55;"Bács-Kiskun megye";15177;15313,5
2003;"Férfi";55;"Békés megye";11287;11426,5
2003;"Férfi";55;"Csongrád megye";12464;12494
2003;"Férfi";60;"Budapest";43073;43910
2003;"Férfi";60;"Pest megye";25996;26661,5
2003;"Férfi";60;"Fejér megye";9823;9918,5
2003;"Férfi";60;"Komárom-Esztergom megye";7956;7999
2003;"Férfi";60;"Veszprém megye";9043;9098,5
2003;"Férfi";60;"Gyõr-Moson-Sopron megye";10302;10477
2003;"Férfi";60;"Vas megye";6572;6600
2003;"Férfi";60;"Zala megye";6939;6940
2003;"Férfi";60;"Baranya megye";9831;9753
2003;"Férfi";60;"Somogy megye";8008;7964
2003;"Férfi";60;"Tolna megye";5907;5853
2003;"Férfi";60;"Borsod-Abaúj-Zemplén megye";16936;16834,5
2003;"Férfi";60;"Heves megye";7882;7958
2003;"Férfi";60;"Nógrád megye";5694;5728,5
2003;"Férfi";60;"Hajdú-Bihar megye";12010;12099,5
2003;"Férfi";60;"Szabolcs-Szatmár-Bereg megye";10953;10967
2003;"Férfi";60;"Jász-Nagykun-Szolnok megye";10187;10208,5
2003;"Férfi";60;"Bács-Kiskun megye";12579;12705
2003;"Férfi";60;"Békés megye";9806;9885
2003;"Férfi";60;"Csongrád megye";10365;10556,5
2003;"Férfi";65;"Budapest";33091;32929
2003;"Férfi";65;"Pest megye";19305;19424
2003;"Férfi";65;"Fejér megye";8247;8169
2003;"Férfi";65;"Komárom-Esztergom megye";6277;6241
2003;"Férfi";65;"Veszprém megye";7234;7184
2003;"Férfi";65;"Gyõr-Moson-Sopron megye";7799;7760,5
2003;"Férfi";65;"Vas megye";4917;4956,5
2003;"Férfi";65;"Zala megye";5710;5653
2003;"Férfi";65;"Baranya megye";8351;8288
2003;"Férfi";65;"Somogy megye";6392;6344,5
2003;"Férfi";65;"Tolna megye";4920;4895
2003;"Férfi";65;"Borsod-Abaúj-Zemplén megye";14766;14602
2003;"Férfi";65;"Heves megye";6834;6703
2003;"Férfi";65;"Nógrád megye";4818;4765,5
2003;"Férfi";65;"Hajdú-Bihar megye";9915;9871,5
2003;"Férfi";65;"Szabolcs-Szatmár-Bereg megye";9510;9388
2003;"Férfi";65;"Jász-Nagykun-Szolnok megye";8763;8697
2003;"Férfi";65;"Bács-Kiskun megye";10642;10512
2003;"Férfi";65;"Békés megye";8501;8458,5
2003;"Férfi";65;"Csongrád megye";8316;8287,5
2003;"Férfi";70;"Budapest";31394;30984
2003;"Férfi";70;"Pest megye";15706;15785,5
2003;"Férfi";70;"Fejér megye";6954;6955,5
2003;"Férfi";70;"Komárom-Esztergom megye";4787;4840,5
2003;"Férfi";70;"Veszprém megye";6368;6349
2003;"Férfi";70;"Gyõr-Moson-Sopron megye";7119;7101
2003;"Férfi";70;"Vas megye";4423;4383
2003;"Férfi";70;"Zala megye";5334;5288,5
2003;"Férfi";70;"Baranya megye";6973;6942,5
2003;"Férfi";70;"Somogy megye";5808;5747,5
2003;"Férfi";70;"Tolna megye";4175;4168
2003;"Férfi";70;"Borsod-Abaúj-Zemplén megye";11726;11746
2003;"Férfi";70;"Heves megye";5851;5862
2003;"Férfi";70;"Nógrád megye";3749;3773,5
2003;"Férfi";70;"Hajdú-Bihar megye";8356;8377,5
2003;"Férfi";70;"Szabolcs-Szatmár-Bereg megye";8230;8205,5
2003;"Férfi";70;"Jász-Nagykun-Szolnok megye";7297;7263
2003;"Férfi";70;"Bács-Kiskun megye";9265;9218,5
2003;"Férfi";70;"Békés megye";7167;7161,5
2003;"Férfi";70;"Csongrád megye";7217;7159
2003;"Férfi";75;"Budapest";23100;23214,5
2003;"Férfi";75;"Pest megye";10128;10192
2003;"Férfi";75;"Fejér megye";4356;4408
2003;"Férfi";75;"Komárom-Esztergom megye";3154;3165,5
2003;"Férfi";75;"Veszprém megye";4051;4082
2003;"Férfi";75;"Gyõr-Moson-Sopron megye";5336;5305
2003;"Férfi";75;"Vas megye";3204;3159
2003;"Férfi";75;"Zala megye";3707;3693
2003;"Férfi";75;"Baranya megye";4408;4486,5
2003;"Férfi";75;"Somogy megye";3950;3930
2003;"Férfi";75;"Tolna megye";2971;2932,5
2003;"Férfi";75;"Borsod-Abaúj-Zemplén megye";7733;7675
2003;"Férfi";75;"Heves megye";3884;3890
2003;"Férfi";75;"Nógrád megye";2439;2413,5
2003;"Férfi";75;"Hajdú-Bihar megye";5929;5864
2003;"Férfi";75;"Szabolcs-Szatmár-Bereg megye";5790;5713
2003;"Férfi";75;"Jász-Nagykun-Szolnok megye";5177;5165,5
2003;"Férfi";75;"Bács-Kiskun megye";6401;6403,5
2003;"Férfi";75;"Békés megye";5695;5605,5
2003;"Férfi";75;"Csongrád megye";5239;5215
2003;"Férfi";80;"Budapest";13892;14414,5
2003;"Férfi";80;"Pest megye";5613;5875
2003;"Férfi";80;"Fejér megye";2108;2242,5
2003;"Férfi";80;"Komárom-Esztergom megye";1619;1707,5
2003;"Férfi";80;"Veszprém megye";2133;2215,5
2003;"Férfi";80;"Gyõr-Moson-Sopron megye";2852;2996
2003;"Férfi";80;"Vas megye";1749;1822,5
2003;"Férfi";80;"Zala megye";1899;2026,5
2003;"Férfi";80;"Baranya megye";2367;2476
2003;"Férfi";80;"Somogy megye";2086;2177
2003;"Férfi";80;"Tolna megye";1570;1670,5
2003;"Férfi";80;"Borsod-Abaúj-Zemplén megye";4083;4315
2003;"Férfi";80;"Heves megye";2099;2192,5
2003;"Férfi";80;"Nógrád megye";1328;1383,5
2003;"Férfi";80;"Hajdú-Bihar megye";3239;3394
2003;"Férfi";80;"Szabolcs-Szatmár-Bereg megye";2799;2986,5
2003;"Férfi";80;"Jász-Nagykun-Szolnok megye";2547;2706,5
2003;"Férfi";80;"Bács-Kiskun megye";3501;3664
2003;"Férfi";80;"Békés megye";3140;3303,5
2003;"Férfi";80;"Csongrád megye";2922;3087,5
2003;"Férfi";85;"Budapest";8024;7824
2003;"Férfi";85;"Pest megye";2791;2713
2003;"Férfi";85;"Fejér megye";872;858
2003;"Férfi";85;"Komárom-Esztergom megye";721;699
2003;"Férfi";85;"Veszprém megye";990;981
2003;"Férfi";85;"Gyõr-Moson-Sopron megye";1371;1345,5
2003;"Férfi";85;"Vas megye";878;857,5
2003;"Férfi";85;"Zala megye";870;840,5
2003;"Férfi";85;"Baranya megye";1051;1000,5
2003;"Férfi";85;"Somogy megye";904;895
2003;"Férfi";85;"Tolna megye";668;652,5
2003;"Férfi";85;"Borsod-Abaúj-Zemplén megye";1831;1773
2003;"Férfi";85;"Heves megye";921;882,5
2003;"Férfi";85;"Nógrád megye";612;604
2003;"Férfi";85;"Hajdú-Bihar megye";1564;1516
2003;"Férfi";85;"Szabolcs-Szatmár-Bereg megye";1184;1133
2003;"Férfi";85;"Jász-Nagykun-Szolnok megye";1432;1358
2003;"Férfi";85;"Bács-Kiskun megye";1634;1565
2003;"Férfi";85;"Békés megye";1669;1617
2003;"Férfi";85;"Csongrád megye";1568;1509
2003;"Nõ";0;"Budapest";33145;33274,5
2003;"Nõ";0;"Pest megye";28415;28857
2003;"Nõ";0;"Fejér megye";9542;9567,5
2003;"Nõ";0;"Komárom-Esztergom megye";7194;7114
